name,views,description,img_alt,video_link,warn_info
underarmour,6236,How many workouts was that? We lost count ,How many workouts was that? We lost count @Georgia 💪 #trackcamp #trackstar #trackandfield  created by Under Armour with IWAI Noriko's Lofi hiphop perfect for travel background music(996331),/@underarmour/video/7232016290456538411,
underarmour,9209,A color for everyday of the week 😎 ,A color for everyday of the week 😎 #UASlipSpeed  created by Under Armour with Under Armour's original sound,/@underarmour/video/7231251452906425646,
underarmour,3944,The run wardrobe of your dreams does exist😍 ,The run wardrobe of your dreams does exist😍 #ChooseYourFit #OOTD #FitCheck #Running #RunTok #RunningCommunity #RunGear  created by Under Armour with Joshua Williams's Grazed,/@underarmour/video/7230889333769915694,
underarmour,11.9K,The Project Rock ‘305’ Training Shoes are here. A limited release inspired by ,The Project Rock ‘305’ Training Shoes are here. A limited release inspired by @The Rock’s days as a football player.  created by Under Armour with Under Armour's original sound,/@underarmour/video/7229379359554030891,
underarmour,7868,HE AIN’T EVEN STRETCH THOUGH 😮😮,HE AIN’T EVEN STRETCH THOUGH 😮😮#basketball #hoops #posterdunk  created by Under Armour with Under Armour's original sound,/@underarmour/video/7228972961263308074,
underarmour,4281,THE PROCESS ➡️ MOST VALUABLE PLAYER. Congrats to Joel Embiid on being named the 2022-2023 KIA NBA MVP🔥 ,THE PROCESS ➡️ MOST VALUABLE PLAYER. Congrats to Joel Embiid on being named the 2022-2023 KIA NBA MVP🔥 #joelembiid #nbamvp2023 #trusttheprocess #mostvaluableplayer #basketball #basketballtiktok #hoopstiktok #hoopstalk  created by Under Armour with Vagabeat's Instrumental Hip Hop 90´s,/@underarmour/video/7228733067895278894,
underarmour,4361,GAME 7 CURRY…HISTORIC🔥 ,GAME 7 CURRY…HISTORIC🔥 #stephcurry #chefcurry #warriors #nbaplayoffs #nbaplayoffs2023 #nbabreakdowns #basketball #basketballtok #hoopstalk  created by Under Armour with Sadahiro Nakano's Serious orchestra Western music trap beat(952306),/@underarmour/video/7228410248095337774,
underarmour,8061,UAA shoe game goes crazy🤩 ,UAA shoe game goes crazy🤩 #sneakers #sneakerhead #basketballshoes  created by Under Armour with Skrxlla's Big Time,/@underarmour/video/7226819104362024234,
underarmour,17.3K,Just a regular Tuesday at the Under Armour Headquarters😎 ,Just a regular Tuesday at the Under Armour Headquarters😎 #JustinJefferson #JustinJeffersonGriddy #Griddy #GriddyDance  created by Under Armour with Under Armour's original sound,/@underarmour/video/7226433396195511595,
underarmour,5304,We all have a favorite not named middle seat. ,We all have a favorite not named middle seat. #plumdawg #basketballcamp #dawgclass #thisorthat #chooseone #aisleorwindow  created by Under Armour with Under Armour's original sound,/@underarmour/video/7225669646546930986,
underarmour,6309, puts the ,@nat_runs_ puts the #UAFlow Velociti Elites to work and snags a new personal best💪🔥 #supershoe #carbonplatedshoes #marathontraining #marathonrunner #runningshoes #runtok  created by Under Armour with Under Armour's original sound,/@underarmour/video/7224548825845812523,
underarmour,5264,Let’s roll in the new ,Let’s roll in the new #UAFlow Velociti Elites 👟🔥 #runningshoes #racingshoes #marathontraining #carbonplatedshoes #runtok  created by Under Armour with INJI's MADELINE,/@underarmour/video/7224199128119659822,
underarmour,8523,Had to cop some 🔥 real quick. ,Had to cop some 🔥 real quick. #stephcurry #currys #currybrand #curryflow10 #basketballshoes #sneakers  created by Under Armour with BeatSniper(Neosound)'s Trap beat with Bass(209176),/@underarmour/video/7223834715206257963,
underarmour,6937, said DAWG CLASS is in session 😮‍💨 ,@kelseyplum10 said DAWG CLASS is in session 😮‍💨 #kelseyplum #hoops #basketballtok #basketballcamp #mentorshipprogram #womensbasketball  created by Under Armour with Under Armour's original sound,/@underarmour/video/7223073945665178923,
underarmour,5239,Hoopers! - Describe yourself in ONE word ⬇️ ,Hoopers! - Describe yourself in ONE word ⬇️ #hoops #basketball #basketballtiktok #basketballcamp #collegebasketball #womensbasketball  created by Under Armour with Under Armour's original sound,/@underarmour/video/7222409311400627502,
underarmour,4405,Game winning 3 or game winning block? Let us know in the comments⬇️  ,Game winning 3 or game winning block? Let us know in the comments⬇️  #hoops #basketball #basketballcamp #basketballtiktok #thisorthat #kelseyplum  created by Under Armour with Under Armour's original sound,/@underarmour/video/7222282098621549866,
underarmour,5812,Work hard. Play hard. 💪 ,Work hard. Play hard. 💪 #projectrock #BTS #behindthescenes #training #gymsquad  created by Under Armour with Under Armour's original sound,/@underarmour/video/7221922228231851306,
underarmour,6440,POV: Your run wardrobe just got a refresh🔥 ,POV: Your run wardrobe just got a refresh🔥 #gearhaul #runninggear #clotheshaul #haulvideo  created by Under Armour with Bgnzinho's The Real House Phonk,/@underarmour/video/7221604093393947946,
underarmour,9407,Starting the week off strong 💪 ,Starting the week off strong 💪 #JSU #JSUfootball #guardtheeyard #footballtiktok #training  created by Under Armour with Under Armour's original sound,/@underarmour/video/7220805652489309483,
underarmour,7279,The sound of a fresh running haul >>> ,The sound of a fresh running haul >>>  #ASMR #haultiktok #runninggear  created by Under Armour with Under Armour's original sound,/@underarmour/video/7220478598308695338,
underarmour,3980,What is Jordan Spieth really thinking before his shot? ,What is Jordan Spieth really thinking before his shot? #JordanSpieth #masters #themasters #pgatour #golftiktok  created by Under Armour with Under Armour's original sound,/@underarmour/video/7220155739711524138,
underarmour,4505,Reflecting on Jordan Spieth’s 1st Major ⛳️ ,Reflecting on Jordan Spieth’s 1st Major ⛳️ #jordanspieth #themasters #pgatour #golftiktok  created by Under Armour with Under Armour's original sound,/@underarmour/video/7219379666509925675,
underarmour,6713,How many spikes does one athlete need? ,How many spikes does one athlete need? #trackandfieldathletics #trackspikes #trackstar  created by Under Armour with kirtap's Funk Rave - Don´t Let Me Down 140 Bpm,/@underarmour/video/7218248449337134378,
underarmour,14.4K,Watch until the end…,Watch until the end…@bobbywjr15 is ALL OF US today!⚾️🤗 #mlb #openingday #baseballszn  created by Under Armour with Under Armour's original sound,/@underarmour/video/7216373025208388906,
underarmour,5450,The first 10 years was just the start. We are taking our partnership even further with a new long-term commitment to serve athletes and communities around the globe for years to come. ,The first 10 years was just the start. We are taking our partnership even further with a new long-term commitment to serve athletes and communities around the globe for years to come. #ProtectThisHouse  created by Under Armour with Under Armour's original sound,/@underarmour/video/7216353052968635690,
underarmour,6648,A closer look at the Women's History Month UA Flow Breakthru 3👀  ,"A closer look at the Women's History Month UA Flow Breakthru 3👀  #womenshistorymonth #basketballshoes #sneakercolorways  created by Under Armour with Ninja_Muzik_Tokyo's Trap, hip hop, dark beat ♪(963369)",/@underarmour/video/7216020844168940843,
underarmour,6567, is here to turn your game around⚽️ ,@nafisa.ahmed1 is here to turn your game around⚽️ #futbol #footballer #soccerskills  created by Under Armour with Under Armour's original sound,/@underarmour/video/7215671005694512426,
underarmour,4217, working on those shoulder boulders💪 ,@angonxo working on those shoulder boulders💪 #shoulders #reardelts #fitnesstraining  created by Under Armour with Under Armour's original sound,/@underarmour/video/7215290551447440686,
underarmour,5692,Embrace the Madness with the Havoc 5🔥 ,Embrace the Madness with the Havoc 5🔥 #MarchMadness #BasketballShoes #SneakerColorways  created by Under Armour with Mxrphy's Gang,/@underarmour/video/7214159746881031470,
underarmour,6058,Major ,Major #HotGirlWalk energy🔥 #hgw #fitcheck #OOTD  created by Under Armour with Stella Mwangi's Queen,/@underarmour/video/7212732891116244270,
underarmour,7503,F-D-WHO? F-D-U!! ,F-D-WHO? F-D-U!! #marchmadness #protectthishouse  created by Under Armour with Under Armour's original sound,/@underarmour/video/7211706851489238318,
underarmour,3846,The rapid 🔥 questions were the warm-up! ,The rapid 🔥 questions were the warm-up! #thisorthat #thisorthatchallenge #chooseone  created by Under Armour with ZHRMusic's Vibes,/@underarmour/video/7211578141859482926,
underarmour,5868,Which 🏀 shoe are you hooping in? ,Which 🏀 shoe are you hooping in? #basketballshoes #sneakers  created by Under Armour with Blackway's Get It Done,/@underarmour/video/7211208949863877931,
underarmour,6734, goes hard🔥 ,#ProtectThisHouse goes hard🔥  created by Under Armour with Under Armour's original sound,/@underarmour/video/7210845521047522606,
underarmour,4902,Sometimes all you need is the right fit to get your head in the game💪 ,Sometimes all you need is the right fit to get your head in the game💪 #GRWM #GymOutfit #OOTD  created by Under Armour with Under Armour's original sound,/@underarmour/video/7209011498893561130,
underarmour,3695,"“The dawg mentality is a mindset. It surpasses gender, race, where you come from – it’s about where you’re going, even beyond basketball.” - ","“The dawg mentality is a mindset. It surpasses gender, race, where you come from – it’s about where you’re going, even beyond basketball.” - @kelseyplum10  created by Under Armour with Under Armour's original sound",/@underarmour/video/7208222733023628590,
underarmour,3163,For ,For @bobbywjr15 the work starts in the off-season⚾️ #MLB #baseballlife #springtraining created by Under Armour with Under Armour's original sound,/@underarmour/video/7207879533704351022,
underarmour,4645,Starting the week off strong 💪 ,Starting the week off strong 💪 #women #womenpower #womenshistorymonth created by Under Armour with Ktlyn's HOT,/@underarmour/video/7207522829003164971,
underarmour,8408,How to clean your ,How to clean your #UASlipSpeed Training Shoes 🔊 #cleaningasmr #cleaningshoes #trainingshoes  created by Under Armour with Blackway's Get It Done,/@underarmour/video/7207236685199904046,
underarmour,3714,Who’s ready for some ,Who’s ready for some @xfl action tonight?🏈  #XFL  created by Under Armour with Skrxlla's Big Time,/@underarmour/video/7206828089450745134,
underarmour,5824,A day in the life with ,A day in the life with #UASlipSpeed 🏋️ #trainingshoes #DITL  created by Under Armour with Under Armour's original sound,/@underarmour/video/7206392787137449262,
underarmour,3995,“After months of hard work and dedication with the ,"“After months of hard work and dedication with the #UnderArmour team, I’m proud to announce the Kelsey Plum Dawg Class!” - @kelseyplum10  created by Under Armour with Under Armour's original sound",/@underarmour/video/7205594836639108398,
underarmour,3294, said challenge accepted💪 Duet and show us your pull-up skills! ,@lfreigang said challenge accepted💪 Duet and show us your pull-up skills! #fitnessmotivation #consistency #fitnesschallenge created by Under Armour with Under Armour's original sound,/@underarmour/video/7205307537699245358,
underarmour,3239,“We run DC. We are DRC.” ,“We run DC. We are DRC.” #blackhistorymonth #runcommunity #districtrunningcollective  created by Under Armour with Adriel's Storytelling,/@underarmour/video/7204924513518128426,
underarmour,3908,JSU Men’s Basketball is rocking with our ,JSU Men’s Basketball is rocking with our #BHM collection on and off the court. #blackhistorymonth #blackexcellence  created by Under Armour with FigoBeatz's Sky,/@underarmour/video/7203781626818514218,
underarmour,3055, mic’d up at practice is EVERYTHING we needed 🎤 ,@the800mhurts mic’d up at practice is EVERYTHING we needed 🎤 #trackandfield #runtok #bmorestrut #micdup  created by Under Armour with Under Armour's original sound,/@underarmour/video/7203374976605523246,
underarmour,3060,"There is always another 🏆 to chase, but never lose sight of what gets you there: THE WORK. Welcome to the sqUAd. ","There is always another 🏆 to chase, but never lose sight of what gets you there: THE WORK. Welcome to the sqUAd. #soccer #futbol #football #ToniRudiger #RealMadrid  created by Under Armour with Under Armour's original sound",/@underarmour/video/7202993826653310251,
underarmour,2720,Focus 🤝 muscle. Is there anything ,Focus 🤝 muscle. Is there anything @sfm_fitness can't do?! #UAChallenges #fyp #gymchallenge #workoutinspo  created by Under Armour with Under Armour's original sound,/@underarmour/video/7202685404175289642,
underarmour,3808,Everybody knows ,Everybody knows @stephencurry30 though! #stephcurry #nbaallstar #allstarweekend  created by Under Armour with Under Armour's original sound,/@underarmour/video/7202016701943418158,
underarmour,2325,What a week in Salt Lake City 🎡 ,What a week in Salt Lake City 🎡 #nbaallstar #allstarweekend  created by Under Armour with Under Armour's original sound,/@underarmour/video/7201886794705538347,
underarmour,3687,Only Curry’s for ,Only Curry’s for @famouslos32 🔥 #nbaallstarweekend #curryshoes #basketballshoes  created by Under Armour with Under Armour's original sound,/@underarmour/video/7201590630605212971,
underarmour,4339, out here showing the next generation how it’s done! 🏀 ,#BonesHyland out here showing the next generation how it’s done! 🏀 #nbaallstarweekend #basketballtiktok #fyp  created by Under Armour with Under Armour's original sound,/@underarmour/video/7201321034274966826,
underarmour,7901,🔥 ,🔥 @badger_football got that #UASlipSpeed hookup! created by Under Armour with Under Armour's original sound - Under Armour,/@underarmour/video/7201170251642326315,
underarmour,9024,Let the games begin🎡 The Carnival (pack) is heading to All-Star weekend with ,Let the games begin🎡 The Carnival (pack) is heading to All-Star weekend with @tristanjass22🔥 #allstarweekend #basketball #unboxingvideo #fyp  created by Under Armour with Evoke Music's Summer Title,/@underarmour/video/7200813898432285994,
underarmour,7925,Make the court your stage with the Spawn 5 and FLOW FUTR X 2 Carnival Pack 🎡 ,Make the court your stage with the Spawn 5 and FLOW FUTR X 2 Carnival Pack 🎡 #basketball #basketballshoes #fyp  created by Under Armour with Official Sound Studio's Trippin,/@underarmour/video/7200490629472816430,
underarmour,3246,Embrace the hell stretch🔥 ,Embrace the hell stretch🔥 @sydneytorabi shares her expert tips for taking on the hills of #AustinMarathon #runtok #marathontraining #fyp  created by Under Armour with Under Armour's original sound,/@underarmour/video/7200091389332409643,
underarmour,2740,Double whammy🥵 ,Double whammy🥵 @angonxo  #fyp #strengthtraining #flexibilitychallenge  created by Under Armour with Arthur Hill's Iced Coffee,/@underarmour/video/7199704867940650286,
underarmour,3485,"“We are the inspiration that fuels the future, and the story doesn’t end there.” — Matt Green, cofounder of ","“We are the inspiration that fuels the future, and the story doesn’t end there.” — Matt Green, cofounder of #DistrictRunningCollective  #BlackHistoryMonth  created by Under Armour with Prod. By Rose's Chrysanthemum Tea",/@underarmour/video/7198244689110175018,
underarmour,3682,You already know ,You already know @bobbywjr15 had to find fits for his whole sqUAd🔥 #fitcheck #fyp #neverfitin  created by Under Armour with Mad Circuit's My Fit,/@underarmour/video/7197516647140248875,
underarmour,3065,"""There is a door open for me becoming better than I ever was before."" - ","""There is a door open for me becoming better than I ever was before."" - @gnugget #fyp #newyearresolutions  created by Under Armour with Under Armour's original sound",/@underarmour/video/7196021314828799278,
underarmour,3188, likes to keep his caddie on his toes👀 ,#JordanSpieth likes to keep his caddie on his toes👀 #golftiktok #fyp  created by Under Armour with BLVKSHP's Magical (Instrumental),/@underarmour/video/7195652058471763246,
underarmour,2799,Freshman standout GG Jackson is making noise on and off the court 🥁 ,Freshman standout GG Jackson is making noise on and off the court 🥁 #DITL #behindthescenes #fyp  created by Under Armour with Under Armour's original sound,/@underarmour/video/7195279857473932587,
underarmour,3277,When the whole sqUAd hits the Bmore strut🔥 ,When the whole sqUAd hits the Bmore strut🔥 #bmorestrut #djzayyfreemindchallenge #fyp created by Under Armour with djzayy's Djzayy free mind challenge,/@underarmour/video/7194891313001680171,
underarmour,3328, takes us on a 10 mile run in prep for the Austin Marathon👟 ,@sydneytorabi takes us on a 10 mile run in prep for the Austin Marathon👟 #fyp #runtok #marathonrunning  created by Under Armour with Prod. By Rose's Strawberry,/@underarmour/video/7193008912684240174,
underarmour,4681,For ,"For @lfreigang, the work never stops. #NoOffDays #AthleteLife #fyp created by Under Armour with kirtap's Funk Rave - Don´t Let Me Down 140 Bpm",/@underarmour/video/7192655057320447275,
underarmour,3089,Its the control for us. ,Its the control for us. @angonxo #fyp #mobilitychallenge #balancedtraining #gymtok  created by Under Armour with The Young Ebenezers's Vixen (Instrumental),/@underarmour/video/7191928800454724906,
underarmour,4086,UA ColdGear put to the test💪 ,UA ColdGear put to the test💪 #fyp created by Under Armour with BLVKSHP's So Hype (Instrumental),/@underarmour/video/7190407773920742699,
underarmour,2876,🔊 for Jordan Spieth’s biggest pet peeve 🤣 ,🔊 for Jordan Spieth’s biggest pet peeve 🤣 #jordanspieth #golftiktok  created by Under Armour with BLVKSHP's Graduate,/@underarmour/video/7190075707383369006,
underarmour,2769,Sweden ➡️ USA. We challenged Lucas Simmons to answer some trivia about his home country. Let’s see how he did. 🤔,Sweden ➡️ USA. We challenged Lucas Simmons to answer some trivia about his home country. Let’s see how he did. 🤔 created by Under Armour with Under Armour's original sound,/@underarmour/video/7189691468091755822,
underarmour,4410,The work never stops. ,The work never stops. @KelseyPlum10 stopped by our Human Performance lab in PDX 🧪 created by Under Armour with Under Armour's original sound,/@underarmour/video/7187845236268289322,
underarmour,5775,When you’re a real life sour patch kid. ,When you’re a real life sour patch kid. #fyp #gymtok #gymhumor  created by Under Armour with Under Armour's original sound,/@underarmour/video/7187137277737323818,
underarmour,6866,Time trials hit different ,Time trials hit different @Vincent Crisp 😅 #runtok #runnerslife #fyp  created by Under Armour with ratio 11's Morning Dew,/@underarmour/video/7185210571745283374,
underarmour,8.9M,"Man, what a time. We ended the UA All-America Game week in Orlando with a BANG! ","Man, what a time. We ended the UA All-America Game week in Orlando with a BANG!  created by Under Armour with Under Armour's original sound",/@underarmour/video/7184881215739120939,
underarmour,6932,2023 All-America Game. Where legends are made💪 ,2023 All-America Game. Where legends are made💪 #UANext created by Under Armour with Under Armour's original sound,/@underarmour/video/7184823340690001198,
underarmour,6179,We mic’d up ,"We mic’d up @ROUTEGOD at the All-America volleyball game and showed the ladies some love. ❤️ Safe to say, this man needs a mic at every sporting event. 😂 created by Under Armour with Under Armour's original sound",/@underarmour/video/7184473152272076074,
underarmour,6064,"When it rains, it pours🏐🔥 ","When it rains, it pours🏐🔥 #volleyballgame #fyp #transitionvideo  #WhatsYourPower  created by Under Armour with Dubkiller and Mark Victor's Rise Up (1st Half Custom)",/@underarmour/video/7184443159621995818,
underarmour,9686,That Game Day GLOW! ,That Game Day GLOW!  created by Under Armour with DJ Keblinger$'s Happy,/@underarmour/video/7184164039457639726,
underarmour,5.1M,"First of the month, you know what that means? RENT DUE.","First of the month, you know what that means? RENT DUE. created by Under Armour with Under Armour's original sound",/@underarmour/video/7183882809025645870,
underarmour,5589,That practice energy >>> ,That practice energy >>> #fyp  created by Under Armour with Under Armour's original sound,/@underarmour/video/7183820608357076270,
underarmour,5895,Count down to Game Day begins! ,Count down to Game Day begins! #fyp  created by Under Armour with Andrew Miller's TRAP OFF BIG HORNS,/@underarmour/video/7183369406683073835,
underarmour,5.6M,EAT. SLEEP. COMPETE. REPEAT. The World Tour Skills Challenge was too lit! s/o to ,EAT. SLEEP. COMPETE. REPEAT. The World Tour Skills Challenge was too lit! s/o to @⚡️ CRUNKSTAR ⚡️ for sliding through! created by Under Armour with Under Armour's original sound,/@underarmour/video/7183314844127366446,
underarmour,6.3M,Roll out the red carpets🔥 The 2023 All-America Game is here and the athletes are bringing the hype.,Roll out the red carpets🔥 The 2023 All-America Game is here and the athletes are bringing the hype. created by Under Armour with Under Armour's original sound,/@underarmour/video/7183124695598910766,
underarmour,5154,Our 2023 All-America influencers are bringing the heat on and off the field🔥 ,Our 2023 All-America influencers are bringing the heat on and off the field🔥 #transitionvideo #newheat #newdrip  created by Under Armour with Under Armour's original sound,/@underarmour/video/7183000439917612334,
underarmour,5.7M,The 2023 All-Americans just drip different. Arriving in style! ,The 2023 All-Americans just drip different. Arriving in style!  created by Under Armour with Under Armour's original sound,/@underarmour/video/7182682689906969898,
underarmour,8389,Carrying in groceries IS the workout. ,Carrying in groceries IS the workout. #fyp  created by Under Armour with Under Armour's original sound,/@underarmour/video/7181873764223733035,
underarmour,7052,"Here's a look at this year’s All-America Game uniform. It’s gon’ be all gas, no brakes. 🏁💨 ","Here's a look at this year’s All-America Game uniform. It’s gon’ be all gas, no brakes. 🏁💨 @uanext  created by Under Armour with Under Armour's original sound",/@underarmour/video/7180005692131052843,
underarmour,5561,Layers on layers on layers❄️ ,Layers on layers on layers❄️ @Sydneytorabi #fyp #winterruns  created by Under Armour with Sarah Kang & EyeLoveBrandon's Cozy,/@underarmour/video/7179694367404313899,
underarmour,5308,RUN IT BACK! Just two weeks left until the 2023 Under Armour All-America Game on ,RUN IT BACK! Just two weeks left until the 2023 Under Armour All-America Game on @espn U. 🙌 @uanext  created by Under Armour with Under Armour's original sound,/@underarmour/video/7179316592596159790,
underarmour,5851,Coordinating fits with your snow buddy❄️ >>> ,Coordinating fits with your snow buddy❄️ >>> #fyp #winterfits #holidaygiftguide  created by Under Armour with Official Sound Studio's Swaggy Christmas,/@underarmour/video/7178917521116941611,
underarmour,38.5K,The gym is the foundation. The work is what changes you. ,The gym is the foundation. The work is what changes you. @The Rock  created by Under Armour with Under Armour's original sound,/@underarmour/video/7177425469405547818,
underarmour,6501,Practice fits of the week with @Georgia ,Practice fits of the week with @Georgia #fyp #fitsoftheweek #practicefitcheck  created by Under Armour with Official Sound Studio's r&b loop,/@underarmour/video/7177055341190892843,
underarmour,7198,Level up with ,Level up with @Plussizefitqueen  🔥 #ThisIsYourIronParadise created by Under Armour with Under Armour's original sound,/@underarmour/video/7176688158501899566,
underarmour,733.9K,Hit those splits ⏱ ,"Hit those splits ⏱ @J Johnson Jr is taking on UA Pro Runner, Jazmine Fray's speed workout 👟  created by Under Armour with Under Armour's original sound",/@underarmour/video/7176382549097336107,
underarmour,7135,Too many colorways to choose from for ,Too many colorways to choose from for @Bobby Witt Jr 🤩 #baseball #fyp  created by Under Armour with ultmt. & Hz.'s Smiles & Sunsets,/@underarmour/video/7175208738171718955,
underarmour,1.2M,Stick sports training: same but different with ,Stick sports training: same but different with @ALEX AUST⚡️ + @loren gabel #fyp  created by Under Armour with Under Armour's original sound,/@underarmour/video/7174851141543497002,
underarmour,538.5K,Headphones on. Distractions out. ,Headphones on. Distractions out. @Victoria Brown 🦋’s playlist is ready for you! #spotify #spotifyplaylist #gymplaylist #fyp  created by Under Armour with Under Armour's original sound,/@underarmour/video/7174455531619339562,
underarmour,4416,Style 🤝 comfort in the latest UA Stretch Velour. ,Style 🤝 comfort in the latest UA Stretch Velour. #BTS featuring @Leekboogie and @Q 🔥 created by Under Armour with dj_komplex's Smooth Hip Hop Trap Instrumental 5,/@underarmour/video/7174109987487124778,
underarmour,8438,⚽️ 🤝 🏀 = NOTHING BUT NET. ,⚽️ 🤝 🏀 = NOTHING BUT NET. #trentalexanderarnold #stephcurry #fyp  created by Under Armour with Under Armour's original sound,/@underarmour/video/7172644267586800939,
underarmour,4618,"When the gear is so good, the models start flipping🔥 ","When the gear is so good, the models start flipping🔥 #fyp  created by Under Armour with Avant_Beats's Hip-Hop Instrumental Background",/@underarmour/video/7172228939463675182,
underarmour,4723,Joel Embiid is good from ANYWHERE🥶 ,Joel Embiid is good from ANYWHERE🥶 #NBA #JoelEmbiid #fyp created by Under Armour with Under Armour's original sound,/@underarmour/video/7171904312946281770,
underarmour,2.1M,Slay your next workout with ,Slay your next workout with @Odicci Alexander’s UA Tracks💪🏽 #spotify #gymplaylist #fyp  created by Under Armour with Under Armour's original sound,/@underarmour/video/7169271786754903338,
underarmour,24.9K,Better get moving if you’re going to shoot with ,Better get moving if you’re going to shoot with @Imke Salander 👟 #runtok #fyp created by Under Armour with SNC & BluePen's Come Here Come Here Com Here (BLOWN OUT REMIX),/@underarmour/video/7168926440711277866,
underarmour,1.4M,"When things get tough, you don’t put the bar down. You find a way to raise it. ","When things get tough, you don’t put the bar down. You find a way to raise it. #IronParadise  created by Under Armour with Under Armour's original sound",/@underarmour/video/7168514235209665838,
underarmour,7.8M,No dumbbells. No problem! Bodyweight vs. Weight Training with ,No dumbbells. No problem! Bodyweight vs. Weight Training with @Saman Munir  + @kd  #gymtok #fyp created by Under Armour with Under Armour's original sound,/@underarmour/video/7167056994459716906,
underarmour,10.2K,Duet with your wildest training drill! ,Duet with your wildest training drill! @Georgia  created by Under Armour with Official Sound Studio's Sakura's Outing,/@underarmour/video/7166658908382219566,
underarmour,7836,"Another day, another course 🏌️‍♀️ (via Albane Valenzuela) ","Another day, another course 🏌️‍♀️ (via Albane Valenzuela)  created by Under Armour with Under Armour's original sound",/@underarmour/video/7166315967210016046,
underarmour,6510,"Starting off strong. 💪 After a special season, ","Starting off strong. 💪 After a special season, @Julio Rodriguez 🇩🇴  is the 2022 Jackie Robinson AL Rookie of the Year. 🤩 created by Under Armour with Under Armour's original sound",/@underarmour/video/7166026589166275886,
underarmour,13.6M,Check out ,"Check out @Nico Felich take on UA pro marathoner, Jacob Thomson's race pace workout💪 created by Under Armour with Under Armour's original sound",/@underarmour/video/7165905921875430702,
underarmour,7399,"This trend, but make it Under Armour💪🏽 ","This trend, but make it Under Armour💪🏽 #invsout #inoutchallenge  created by Under Armour with Under Armour's original sound",/@underarmour/video/7164799212184538414,
underarmour,928.3K,Anything can happen on race day. Nev recaps his NYC Marathon experience and future goals.,Anything can happen on race day. Nev recaps his NYC Marathon experience and future goals. created by Under Armour with Under Armour's original sound,/@underarmour/video/7164427670837710126,
underarmour,4849,"From logging miles in Kenya to breaking tape in NYC 🏆 Let's hear it for the NYC Marathon champion, Sharon Lokedi 👏","From logging miles in Kenya to breaking tape in NYC 🏆 Let's hear it for the NYC Marathon champion, Sharon Lokedi 👏 created by Under Armour with Under Armour's original sound",/@underarmour/video/7164096516100050219,
underarmour,5.7M,Vibe through your workout with ,Vibe through your workout with @Ariel B's playlist #Spotify #SpotifyPlaylist #GymPlaylist #FYP  created by Under Armour with Under Armour's original sound,/@underarmour/video/7164048988491025706,
underarmour,4068,Reliving Sharon Lokedi’s NYC Marathon win frame by frame🤩 ,Reliving Sharon Lokedi’s NYC Marathon win frame by frame🤩 #nycmarathon #underarmour,/@underarmour/video/7163305886402776362,
underarmour,4213,Campus Blitz📍 College Park.  The Terps are ready for game day. 🐢,Campus Blitz📍 College Park.  The Terps are ready for game day. 🐢 #football #marylandterps #campusblitz #bigten,/@underarmour/video/7162181875979685166,
underarmour,1.2M,Nev Schulman is putting the finishing touches on his NYC Marathon training. Next stop: race day.,Nev Schulman is putting the finishing touches on his NYC Marathon training. Next stop: race day. created by Under Armour with Under Armour's original sound,/@underarmour/video/7161484692057902379,
underarmour,5937,We’re taking things to the next level with ,We’re taking things to the next level with @KelseyPlum10. Welcome to the sqUAd. #Basketball #KelseyPlum #WNBA #UnderArmour created by Under Armour with Under Armour's original sound,/@underarmour/video/7161420424511868206,
underarmour,4610,Behind the scenes of the UA Better Book reveal with ,Behind the scenes of the UA Better Book reveal with @ALEX AUST⚡️ ! created by Under Armour with Tollan Kim's Aesthetic,/@underarmour/video/7161107231071554858,
underarmour,5920,The future of training footwear has arrived! Rakim Jarrett outfitted the whole squad with the all NEW ,The future of training footwear has arrived! Rakim Jarrett outfitted the whole squad with the all NEW #UASlipSpeed. created by Under Armour with Under Armour's original sound,/@underarmour/video/7160690437374807342,
underarmour,5051,🎥 was rolling in Madison! ,🎥 was rolling in Madison! #BTS #Football #CampusBlitz created by Under Armour with Nate Rose & Ollie Joseph's Sheesh,/@underarmour/video/7159598729027161387,
underarmour,1.3M,Nev Schulman shares the strength + recovery work he's doing in preparation for the NYC Marathon.,Nev Schulman shares the strength + recovery work he's doing in preparation for the NYC Marathon. created by Under Armour with Under Armour's original sound,/@underarmour/video/7159232829501623594,
underarmour,10.3M,’s playlist is a whole vibe. ,@Georgia’s playlist is a whole vibe. #Spotify #SpotifyPlaylist #GymPlaylist #FYP created by Under Armour with Under Armour's original sound,/@underarmour/video/7158837891848949038,
underarmour,2.2M,The work behind ,The work behind @The Rock‘s most demanding role yet. #BlackAdam #BlackAdamTraining  created by Under Armour with Under Armour's original sound,/@underarmour/video/7158498803505581354,
underarmour,7.1M,"When the pros call, you answer 💪 UA pro runners Ellie & Susan have challenged ","When the pros call, you answer 💪 UA pro runners Ellie & Susan have challenged @Coach Alysha to hit their 800m repeat workout. created by Under Armour with Under Armour's original sound",/@underarmour/video/7158075474818927918,
underarmour,995.7K,Compare yourself to nobody. But you. ,Compare yourself to nobody. But you.  created by Under Armour with Under Armour's original sound,/@underarmour/video/7156976450644675886,
underarmour,437.7K,This letter is for you. ,This letter is for you.  created by Under Armour with Under Armour's original sound,/@underarmour/video/7156975630632996139,
